SrNo,Juz,JuzNameArabic,JuzNameEnglish,SurahNo,SurahNameArabic,SurahNameEnglish,SurahMeaning,WebLink,Classification,AyahNo,EnglishTranslation,,ArabicText,ArabicWordCount,ArabicLetterCount,OrignalArabicText
997,8,?????? ????????,Wa Lau Annana,7,???????,Al-A'raf,The Heights,https://quran.com/7/43,Makki,43,"And We shall remove from their hearts any lurking sense of injury;- beneath them will be rivers flowing;- and they shall say: ""Praise be to Allah, who hath guided us to this (felicity): never could we have found guidance, had it not been for the guidance of Allah: indeed it was the truth, that the messengers of our Lord brought unto us."" And they shall hear the cry: ""Behold! the garden before you! Ye have been made its inheritors, for your deeds (of righteousness).""",,?????? ?? ?? ?????? ?? ?? ???? ?? ????? ??????? ? ?????? ????? ??? ???? ????? ???? ??? ??? ?????? ???? ?? ????? ???? ? ??? ???? ??? ???? ????? ? ?????? ?? ???? ????? ????????? ??? ???? ??????,39,153,??????????? ??? ??? ??????????? ???? ????? ??????? ???? ?????????? ???????????? ? ????????? ????????? ??????? ??????? ???????? ???????? ????? ?????? ???????????? ??????? ???? ???????? ??????? ? ?????? ??????? ?????? ???????? ?????????? ? ????????? ???? ???????? ?????????? ??????????????? ????? ???????? ???????????
998,8,?????? ????????,Wa Lau Annana,7,???????,Al-A'raf,The Heights,https://quran.com/7/44,Makki,44,"The Companions of the Garden will call out to the Companions of the Fire: ""We have indeed found the promises of our Lord to us true: Have you also found Your Lord's promises true?"" They shall say, ""Yes""; but a crier shall proclaim between them: ""The curse of Allah is on the wrong-doers;-",,????? ????? ????? ????? ????? ?? ?? ????? ?? ????? ???? ??? ??? ????? ?? ??? ???? ??? ? ????? ??? ? ???? ???? ????? ?? ???? ???? ??? ????????,30,112,????????? ????????? ?????????? ????????? ???????? ???? ???? ????????? ??? ????????? ???????? ?????? ?????? ?????????? ??? ?????? ????????? ?????? ? ??????? ?????? ? ????????? ????????? ?????????? ???? ???????? ??????? ????? ?????????????
999,8,?????? ????????,Wa Lau Annana,7,???????,Al-A'raf,The Heights,https://quran.com/7/45,Makki,45,"""Those who would hinder (men) from the path of Allah and would seek in it something crooked: they were those who denied the Hereafter.""",,????? ????? ?? ???? ???? ???????? ????? ??? ??????? ??????,10,49,????????? ?????????? ???? ??????? ??????? ?????????????? ??????? ?????? ???????????? ??????????
1000,8,?????? ????????,Wa Lau Annana,7,???????,Al-A'raf,The Heights,https://quran.com/7/46,Makki,46,"Between them shall be a veil, and on the heights will be men who would know every one by his marks: they will call out to the Companions of the Garden, ""peace on you"": they will not have entered, but they will have an assurance (thereof).",,??????? ???? ? ???? ??????? ???? ?????? ??? ??????? ? ?????? ????? ????? ?? ???? ????? ? ?? ??????? ??? ??????,21,90,????????????? ??????? ? ??????? ???????????? ??????? ??????????? ?????? ???????????? ? ?????????? ????????? ?????????? ???? ??????? ?????????? ? ???? ???????????? ?????? ???????????
1001,8,?????? ????????,Wa Lau Annana,7,???????,Al-A'raf,The Heights,https://quran.com/7/47,Makki,47,"When their eyes shall be turned towards the Companions of the Fire, they will say: ""Our Lord! send us not to the company of the wrong-doers.""",,???? ???? ??????? ????? ????? ????? ????? ???? ?? ?????? ?? ????? ????????,13,62,??????? ???????? ????????????? ????????? ????????? ???????? ??????? ???????? ??? ??????????? ???? ????????? ?????????????
1002,8,?????? ????????,Wa Lau Annana,7,???????,Al-A'raf,The Heights,https://quran.com/7/48,Makki,48,"The men on the heights will call to certain men whom they will know from their marks, saying: ""Of what profit to you were your hoards and your arrogant ways?",,????? ????? ??????? ?????? ???????? ??????? ????? ?? ???? ???? ????? ??? ???? ????????,14,73,????????? ????????? ???????????? ???????? ??????????????? ???????????? ??????? ??? ???????? ???????? ?????????? ????? ???????? ???????????????
1003,8,?????? ????????,Wa Lau Annana,7,???????,Al-A'raf,The Heights,https://quran.com/7/49,Makki,49,"""Behold! are these not the men whom you swore that Allah with His Mercy would never bless? Enter ye the Garden: no fear shall be on you, nor shall ye grieve.""",,?????? ????? ?????? ?? ?????? ???? ?????? ? ?????? ????? ?? ??? ????? ??? ???? ??????,16,70,???????????? ????????? ???????????? ??? ??????????? ??????? ?????????? ? ????????? ?????????? ??? ?????? ?????????? ????? ???????? ???????????
1004,8,?????? ????????,Wa Lau Annana,7,???????,Al-A'raf,The Heights,https://quran.com/7/50,Makki,50,"The Companions of the Fire will call to the Companions of the Garden: ""Pour down to us water or anything that Allah doth provide for your sustenance."" They will say: ""Both these things hath Allah forbidden to those who rejected Him.""",,????? ????? ????? ????? ????? ?? ?????? ????? ?? ????? ?? ??? ????? ???? ? ????? ?? ???? ?????? ??? ????????,21,88,????????? ????????? ???????? ????????? ?????????? ???? ????????? ????????? ???? ???????? ???? ?????? ?????????? ??????? ? ??????? ????? ??????? ???????????? ????? ?????????????
1005,8,?????? ????????,Wa Lau Annana,7,???????,Al-A'raf,The Heights,https://quran.com/7/51,Makki,51,"""Such as took their religion to be mere amusement and play, and were deceived by the life of the world."" That day shall We forget them as they forgot the meeting of this day of theirs, and as they were wont to reject Our signs.",,????? ?????? ????? ????? ?????? ?????? ?????? ?????? ? ?????? ?????? ??? ???? ???? ????? ??? ??? ????? ??????? ??????,20,98,????????? ?????????? ????????? ??????? ????????? ????????????? ?????????? ?????????? ? ??????????? ??????????? ????? ?????? ??????? ?????????? ?????? ????? ??????? ??????????? ???????????
1006,8,?????? ????????,Wa Lau Annana,7,???????,Al-A'raf,The Heights,https://quran.com/7/52,Makki,52,"For We had certainly sent unto them a Book, based on knowledge, which We explained in detail,- a guide and a mercy to all who believe.",,???? ?????? ?????? ?????? ??? ???? ???? ?????? ????? ??????,10,50,???????? ??????????? ????????? ???????????? ?????? ?????? ????? ?????????? ???????? ???????????
1007,8,?????? ????????,Wa Lau Annana,7,???????,Al-A'raf,The Heights,https://quran.com/7/53,Makki,53,"Do they just wait for the final fulfilment of the event? On the day the event is finally fulfilled, those who disregarded it before will say: ""The messengers of our Lord did indeed bring true (tidings). Have we no intercessors now to intercede on our behalf? Or could we be sent back? then should we behave differently from our behaviour in the past."" In fact they will have lost their souls, and the things they invented will leave them in the lurch.",,?? ?????? ??? ?????? ? ??? ???? ?????? ???? ????? ???? ?? ??? ?? ???? ??? ???? ????? ??? ??? ?? ????? ??????? ??? ?? ??? ????? ??? ???? ??? ???? ? ?? ????? ?????? ??? ???? ?? ????? ??????,40,148,???? ??????????? ?????? ??????????? ? ?????? ??????? ??????????? ??????? ????????? ??????? ???? ?????? ???? ??????? ?????? ???????? ?????????? ?????? ????? ???? ????????? ???????????? ????? ???? ??????? ?????????? ?????? ??????? ?????? ???????? ? ???? ???????? ???????????? ??????? ???????? ??? ??????? ???????????
1008,8,?????? ????????,Wa Lau Annana,7,???????,Al-A'raf,The Heights,https://quran.com/7/54,Makki,54,"Your Guardian-Lord is Allah, Who created the heavens and the earth in six days, and is firmly established on the throne (of authority): He draweth the night as a veil o'er the day, each seeking the other in rapid succession: He created the sun, the moon, and the stars, (all) governed by laws under His command. Is it not His to create and to govern? Blessed be Allah, the Cherisher and Sustainer of the worlds!",,?? ???? ???? ???? ??? ???????? ?????? ?? ??? ????? ?? ????? ??? ????? ???? ????? ?????? ????? ?????? ?????? ?????? ??????? ??????? ????? ? ??? ?? ????? ?????? ? ????? ???? ?? ????????,34,150,????? ????????? ??????? ??????? ?????? ????????????? ??????????? ??? ??????? ???????? ????? ????????? ????? ????????? ??????? ????????? ?????????? ?????????? ???????? ??????????? ??????????? ???????????? ???????????? ?????????? ? ????? ???? ????????? ??????????? ? ????????? ??????? ????? ?????????????
1009,8,?????? ????????,Wa Lau Annana,7,???????,Al-A'raf,The Heights,https://quran.com/7/55,Makki,55,Call on your Lord with humility and in private: for Allah loveth not those who trespass beyond bounds.,,????? ???? ?????? ?????? ? ??? ?? ??? ????????,9,38,??????? ????????? ?????????? ?????????? ? ??????? ??? ??????? ??????????????
1010,8,?????? ????????,Wa Lau Annana,7,???????,Al-A'raf,The Heights,https://quran.com/7/56,Makki,56,"Do no mischief on the earth, after it hath been set in order, but call on Him with fear and longing (in your hearts): for the Mercy of Allah is (always) near to those who do good.",,??? ?????? ?? ????? ??? ??????? ?????? ????? ?????? ? ?? ???? ???? ???? ?? ????????,16,68,????? ?????????? ??? ????????? ?????? ???????????? ?????????? ??????? ????????? ? ????? ???????? ??????? ??????? ???? ??????????????
1011,8,?????? ????????,Wa Lau Annana,7,???????,Al-A'raf,The Heights,https://quran.com/7/57,Makki,57,"It is He Who sendeth the winds like heralds of glad tidings, going before His mercy: when they have carried the heavy-laden clouds, We drive them to a land that is dead, make rain to descend thereon, and produce every kind of harvest therewith: thus shall We raise up the dead: perchance ye may remember.",,??? ???? ???? ?????? ????? ??? ??? ????? ? ??? ??? ???? ?????? ?????? ????? ????? ???? ??????? ?? ????? ??????? ?? ?? ?? ??????? ? ???? ???? ?????? ????? ??????,31,130,?????? ??????? ???????? ?????????? ??????? ?????? ?????? ?????????? ? ??????? ????? ????????? ???????? ???????? ????????? ???????? ??????? ????????????? ???? ???????? ????????????? ???? ???? ????? ???????????? ? ????????? ???????? ??????????? ??????????? ????????????
1012,8,?????? ????????,Wa Lau Annana,7,???????,Al-A'raf,The Heights,https://quran.com/7/58,Makki,58,"From the land that is clean and good, by the will of its Cherisher, springs up produce, (rich) after its kind: but from the land that is bad, springs up nothing but that which is niggardly: thus do we explain the signs by various (symbols) to those who are grateful.",,?????? ????? ???? ????? ???? ??? ? ????? ??? ?? ???? ??? ????? ? ???? ???? ?????? ????? ??????,19,76,??????????? ?????????? ???????? ????????? ???????? ??????? ? ????????? ?????? ??? ???????? ?????? ??????? ? ????????? ????????? ????????? ???????? ???????????
1013,8,?????? ????????,Wa Lau Annana,7,???????,Al-A'raf,The Heights,https://quran.com/7/59,Makki,59,"We sent Noah to his people. He said: ""O my people! worship Allah! ye have no other god but Him. I fear for you the punishment of a dreadful day!",,??? ?????? ????? ??? ???? ???? ?? ??? ?????? ???? ?? ??? ?? ???? ???? ??? ???? ????? ???? ???? ?????,21,80,?????? ??????????? ?????? ?????? ???????? ??????? ??? ?????? ????????? ??????? ??? ?????? ???? ??????? ???????? ?????? ??????? ?????????? ??????? ?????? ???????
1014,8,?????? ????????,Wa Lau Annana,7,???????,Al-A'raf,The Heights,https://quran.com/7/60,Makki,60,"The leaders of his people said: ""Ah! we see thee evidently wandering (in mind).""",,??? ????? ?? ???? ??? ????? ?? ????? ?????,9,34,????? ????????? ???? ???????? ?????? ????????? ??? ??????? ???????
1015,8,?????? ????????,Wa Lau Annana,7,???????,Al-A'raf,The Heights,https://quran.com/7/61,Makki,61,"He said: ""O my people! No wandering is there in my (mind): on the contrary I am a messenger from the Lord and Cherisher of the worlds!",,??? ?? ??? ??? ?? ????? ????? ???? ?? ?? ????????,11,39,????? ??? ?????? ?????? ??? ????????? ??????????? ??????? ???? ????? ?????????????
1016,8,?????? ????????,Wa Lau Annana,7,???????,Al-A'raf,The Heights,https://quran.com/7/62,Makki,62,"""I but fulfil towards you the duties of my Lord's mission: Sincere is my advice to you, and I know from Allah something that ye know not.",,?????? ?????? ??? ????? ??? ????? ?? ???? ?? ?? ??????,11,44,????????????? ?????????? ?????? ?????????? ?????? ?????????? ???? ??????? ??? ??? ???????????
1017,8,?????? ????????,Wa Lau Annana,7,???????,Al-A'raf,The Heights,https://quran.com/7/63,Makki,63,"""Do ye wonder that there hath come to you a message from your Lord, through a man of your own people, to warn you,- so that ye may fear Allah and haply receive His Mercy?""",,??????? ?? ????? ??? ?? ???? ??? ???? ???? ??????? ??????? ?????? ??????,13,60,?????????????? ???? ????????? ?????? ???? ????????? ?????? ?????? ???????? ?????????????? ????????????? ????????????? ???????????
1018,8,?????? ????????,Wa Lau Annana,7,???????,Al-A'raf,The Heights,https://quran.com/7/64,Makki,64,"But they rejected him, and We delivered him, and those with him, in the Ark: but We overwhelmed in the flood those who rejected Our signs. They were indeed a blind people!",,?????? ???????? ?????? ??? ?? ????? ??????? ????? ????? ??????? ? ???? ????? ????? ????,15,73,???????????? ??????????????? ??????????? ?????? ??? ????????? ????????????? ????????? ????????? ??????????? ? ????????? ??????? ??????? ???????
1019,8,?????? ????????,Wa Lau Annana,7,???????,Al-A'raf,The Heights,https://quran.com/7/65,Makki,65,"To the 'Ad people, (We sent) Hud, one of their (own) brethren: He said: O my people! worship Allah! ye have no other god but Him will ye not fear (Allah)?""",,???? ???? ????? ????? ? ??? ?? ??? ?????? ???? ?? ??? ?? ???? ???? ? ???? ?????,18,62,???????? ????? ????????? ?????? ? ????? ??? ?????? ????????? ??????? ??? ?????? ???? ??????? ???????? ? ??????? ??????????
1020,8,?????? ????????,Wa Lau Annana,7,???????,Al-A'raf,The Heights,https://quran.com/7/66,Makki,66,"The leaders of the Unbelievers among his people said: ""Ah! we see thou art an imbecile!"" and ""We think thou art a liar!""",,??? ????? ????? ????? ?? ???? ??? ????? ?? ?????? ???? ????? ?? ????????,14,59,????? ????????? ????????? ???????? ???? ???????? ?????? ????????? ??? ????????? ???????? ??????????? ???? ?????????????
1021,8,?????? ????????,Wa Lau Annana,7,???????,Al-A'raf,The Heights,https://quran.com/7/67,Makki,67,"He said: ""O my people! I am no imbecile, but (I am) a messenger from the Lord and Cherisher of the worlds!",,??? ?? ??? ??? ?? ????? ????? ???? ?? ?? ????????,11,39,????? ??? ?????? ?????? ??? ????????? ??????????? ??????? ???? ????? ?????????????
1022,8,?????? ????????,Wa Lau Annana,7,???????,Al-A'raf,The Heights,https://quran.com/7/68,Makki,68,"""I but fulfil towards you the duties of my Lord's mission: I am to you a sincere and trustworthy adviser.",,?????? ?????? ??? ???? ??? ???? ????,7,30,????????????? ?????????? ?????? ??????? ?????? ??????? ???????
1023,8,?????? ????????,Wa Lau Annana,7,???????,Al-A'raf,The Heights,https://quran.com/7/69,Makki,69,"""Do ye wonder that there hath come to you a message from your Lord through a man of your own people, to warn you? call in remembrance that He made you inheritors after the people of Noah, and gave you a stature tall among the nations. Call in remembrance the benefits (ye have received) from Allah: that so ye may prosper.""",,??????? ?? ????? ??? ?? ???? ??? ???? ???? ??????? ? ??????? ?? ????? ????? ?? ??? ??? ???? ?????? ?? ????? ????? ? ??????? ???? ???? ????? ??????,29,118,?????????????? ???? ????????? ?????? ???? ????????? ?????? ?????? ???????? ?????????????? ? ??????????? ???? ?????????? ????????? ???? ?????? ?????? ????? ??????????? ??? ????????? ???????? ? ??????????? ?????? ??????? ??????????? ???????????
1024,8,?????? ????????,Wa Lau Annana,7,???????,Al-A'raf,The Heights,https://quran.com/7/70,Makki,70,"They said: ""Comest thou to us, that we may worship Allah alone, and give up the cult of our fathers? bring us what thou threatenest us with, if so be that thou tellest the truth!""",,????? ?????? ????? ???? ???? ???? ?? ??? ???? ?????? ? ????? ??? ????? ?? ??? ?? ????????,18,72,??????? ??????????? ?????????? ??????? ???????? ???????? ??? ????? ???????? ????????? ? ????????? ????? ????????? ???? ?????? ???? ?????????????
1025,8,?????? ????????,Wa Lau Annana,7,???????,Al-A'raf,The Heights,https://quran.com/7/71,Makki,71,"He said: ""Punishment and wrath have already come upon you from your Lord: dispute ye with me over names which ye have devised - ye and your fathers,- without authority from Allah? then wait: I am amongst you, also waiting.""",,??? ?? ??? ????? ?? ???? ??? ???? ? ?????????? ?? ?????? ???????? ???? ??????? ?? ??? ???? ??? ?? ?????? ? ???????? ??? ???? ?? ?????????,27,111,????? ???? ?????? ?????????? ???? ????????? ?????? ???????? ? ????????????????? ??? ????????? ??????????????? ???????? ???????????? ??? ??????? ??????? ????? ???? ????????? ? ????????????? ?????? ???????? ???? ????????????????
